doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1007/s00467-019-04293-9;Springer Compact;YFA_SCO;;Alexander Rakow;28-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00701-019-04000-5;Springer Compact;YFA_SCO;;Alexander Fletcher-Sandersjöö;28-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00701-019-03996-0;Springer Compact;YFA_SCO;;Alexander Fletcher-Sandersjöö;28-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00167-019-05576-2;Springer Compact;YFA_SCO;;Riccardo Cristiani;19-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00432-019-02946-8;Springer Compact;YFA_SCO;;Afsar Rahbar;11-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00228-019-02707-z;Springer Compact;YFA_SCO;;Jonas Forsman;11-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11064-019-02822-4;Springer Compact;YFA_SCO;;Dasiel Borroto-Escuela;03-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00228-019-02703-3;Springer Compact;YFA_SCO;;Buster Mannheimer;03-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10067-019-04629-8;Springer Compact;YFA_SCO;;Antovic Aleksandra;03-juni-19;2019;;2289;BK;EUR;;hybrid
10.1245/s10434-019-07478-6;Springer Compact;YFA_SCO;;F. Klevebro;03-juni-19;2019;;2289;BK;EUR;;hybrid
10.1007/s12022-019-09580-7;Springer Compact;YFA_SCO;;Carl Juhlin;27-maj-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00268-019-05037-4;Springer Compact;YFA_SCO;;Kerstin Sandelin;20-maj-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00192-019-03975-0;Springer Compact;YFA_SCO;;Susanne Åhlund;20-maj-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00345-019-02811-w;Springer Compact;YFA_SCO;;Marianne Brehmer;20-maj-19;2019;;2289;BK;EUR;;hybrid
10.1007/s40520-019-01217-3;Springer Compact;YFA_SCO;;Per Wändell;16-maj-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00127-019-01715-9;Springer Compact;YFA_SCO;;Lisa Mather;06-maj-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00109-019-01794-w;Springer Compact;YFA_SCO;;Helder André;06-maj-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00784-019-02935-8;Springer Compact;YFA_SCO;;Elisabeth Boström;03-maj-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00125-019-4892-3;Springer Compact;YFA_SCO;;Xiuying Qi;30-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00330-019-06248-y;Springer Compact;YFA_SCO;;Roxanna Hellgren;29-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10067-019-04574-6;Springer Compact;YFA_SCO;;Hector Espinosa-Ortega;29-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00268-019-05015-w;Springer Compact;YFA_SCO;;Johan Schreeb;29-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11657-019-0599-9;Springer Compact;YFA_SCO;;Helena Salminen;17-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s40520-019-01207-5;Springer Compact;YFA_SCO;;Olof Sköldenberg;17-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11930-019-00198-8;Springer Compact;YFA_SCO;;Anna Wahlberg;15-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00384-019-03292-4;Springer Compact;YFA_SCO;;Mathilda Tivenius;12-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00345-019-02760-4;Springer Compact;YFA_SCO;;Marianne Brehmer;12-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s40496-019-0211-9;Springer Compact;YFA_SCO;;Elisabeth Boström;12-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10654-019-00517-2;Springer Compact;YFA_SCO;;Arvid Sjölander;12-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00204-019-02439-0;Springer Compact;YFA_SCO;;Linda Schenk;12-apr-19;2019;;2289;BK;EUR;;hybrid
10.1245/s10434-019-07352-5;Springer Compact;YFA_SCO;;Anna Schandl;12-apr-19;2019;;2289;BK;EUR;;hybrid
10.17269/s41997-019-00216-1;Springer Compact;YFA_SCO;;Lena Gonäs;12-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s12012-019-09516-x;Springer Compact;YFA_SCO;;Lukasz Antoniewicz;04-apr-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11013-019-09628-7;Springer Compact;YFA_SCO;;Sofie Bäärnhielm;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s12035-019-1580-8;Springer Compact;YFA_SCO;;Dasiel Borroto-Escuela;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00701-019-03885-6;Springer Compact;YFA_SCO;;Ola Bengtsson;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00439-019-02006-8;Springer Compact;YFA_SCO;;Elisabeth Dahlqwist;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10899-019-09847-y;Springer Compact;YFA_SCO;;Kristoffer Magnusson;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10803-019-04001-4;Springer Compact;YFA_SCO;;S. Bölte;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11282-019-00381-6;Springer Compact;YFA_SCO;;Rémi Esclassan;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00345-019-02739-1;Springer Compact;YFA_SCO;;Marianne Brehmer;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00268-019-04995-z;Springer Compact;YFA_SCO;;Ulrica Nilsson;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10554-019-01591-z;Springer Compact;YFA_SCO;;Ashwin Venkateshvaran;28-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11695-019-03834-3;Springer Compact;YFA_SCO;;Mari Hult;18-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s12035-019-1548-8;Springer Compact;YFA_SCO;;Adamantia Fragopoulou;18-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00428-019-02563-3;Springer Compact;YFA_SCO;;Ivan Shabo;18-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00345-019-02732-8;Springer Compact;YFA_SCO;;Marianne Brehmer;18-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10654-019-00511-8;Springer Compact;YFA_SCO;;Jonas Ludvigsson;18-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10549-019-05204-0;Springer Compact;YFA_SCO;;Kate Bolam;18-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10570-019-02381-5;Springer Compact;YFA_SCO;;Agneta Richter-Dahlfors;18-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00259-019-04297-5;Springer Compact;YFA_SCO;;Agneta Nordberg;11-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11764-019-00747-z;Springer Compact;YFA_SCO;;Sara Mijwel;11-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s40520-019-01166-x;Springer Compact;YFA_SCO;;Davide Vetrano;11-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10654-019-00506-5;Springer Compact;YFA_SCO;;Brian Lee;11-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00259-019-04305-8;Springer Compact;YFA_SCO;;Agneta Nordberg;11-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s13361-019-02177-8;Springer Compact;YFA_SCO;;Michael Landreh;11-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00262-019-02322-y;Springer Compact;YFA_SCO;;Monika Ehnman;11-mars-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00256-019-03191-3;Springer Compact;YFA_SCO;;Seppo Koskinen;26-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00228-019-02650-z;Springer Compact;YFA_SCO;;Karin Hedenmalm;26-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00228-019-02645-w;Springer Compact;YFA_SCO;;Helena Sundvall;19-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00345-019-02682-1;Springer Compact;YFA_SCO;;Marianne Brehmer;19-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s13187-019-01493-7;Springer Compact;YFA_SCO;;Jeanette Winterling;19-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00415-019-09228-w;Springer Compact;YFA_SCO;;Erik Landfeldt;15-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00428-019-02540-w;Springer Compact;YFA_SCO;;Lars Egevad;15-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11926-019-0810-4;Springer Compact;YFA_SCO;;Marta Alarcón-Riquelme;15-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00127-019-01668-z;Springer Compact;YFA_SCO;;Alma Wallin;15-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00167-019-05397-3;Springer Compact;YFA_SCO;;Christoffer Essen;11-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10620-019-05509-6;Springer Compact;YFA_SCO;;Hannes Hagström;11-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00167-019-05396-4;Springer Compact;YFA_SCO;;Riccardo Cristiani;11-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11136-019-02120-0;Springer Compact;YFA_SCO;;Fanny Sellberg;01-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10096-019-03494-2;Springer Compact;YFA_SCO;;Oliver Dyar;01-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s13311-019-00712-9;Springer Compact;YFA_SCO;;Rula Zain;01-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10096-019-03493-3;Springer Compact;YFA_SCO;;Volkan Özenci;01-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00059-019-4789-4;Springer Compact;YFA_SCO;;L. Mellbin;01-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s11239-019-01822-z;Springer Compact;YFA_SCO;;Charlotte Thålin;01-feb-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00261-019-01900-z;Springer Compact;YFA_SCO;;Erik Rollvén;22-jan-19;2019;;2289;BK;EUR;;hybrid
10.1007/s40271-019-00357-y;Springer Compact;YFA_SCO;;Erik Landfeldt;22-jan-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00520-019-4652-4;Springer Compact;YFA_SCO;;Tomas Månsson;22-jan-19;2019;;2289;BK;EUR;;hybrid
10.1007/s13319-019-0217-z;Springer Compact;YFA_SCO;;Peyman Bakhshayesh;22-jan-19;2019;;2289;BK;EUR;;hybrid
10.1007/s10459-018-09872-3;Springer Compact;YFA_SCO;;Caroline Olsson;14-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s10522-019-09795-5;Springer Compact;YFA_SCO;;Juulia Jylhävä;09-jan-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00592-018-01285-3;Springer Compact;YFA_SCO;;Emilia Hagman;09-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s00702-019-01969-2;Springer Compact;YFA_SCO;;Kjell Fuxe;09-jan-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00394-019-01893-x;Springer Compact;YFA_SCO;;Josefin Löfvenborg;09-jan-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00383-018-04431-8;Springer Compact;YFA_SCO;;Helena Wigander;03-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s11657-018-0555-0;Springer Compact;YFA_SCO;;Christina Alin;03-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s10654-018-0474-9;Springer Compact;YFA_SCO;;Frida Lundberg;03-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s10549-018-05119-2;Springer Compact;YFA_SCO;;Stephanie Robertson;03-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s12020-018-01835-3;Springer Compact;YFA_SCO;;Henrik Falhammar;03-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s00228-018-02622-9;Springer Compact;YFA_SCO;;Karin Hedenmalm;03-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s00787-018-01269-2;Springer Compact;YFA_SCO;;Tyra Lagerberg;03-jan-19;2019;;2200;BK;EUR;;hybrid
10.1007/s10910-019-01001-8;Springer Compact;YFA_SCO;;Dževad Belkić;03-jan-19;2019;;2289;BK;EUR;;hybrid
10.1007/s00441-020-03261-2;Springer Compact;YFA_SCO;;Carlos Ibanez;17-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s12105-020-01208-1;Springer Compact;YFA_SCO;;Carl Christofer Juhlin;20-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00259-020-04969-7;Springer Compact;YFA_SCO;;Agneta Nordberg;23-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00109-020-01955-2;Springer Compact;YFA_SCO;;Aleksandra Antovic;24-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11886-020-01377-z;Springer Compact;YFA_SCO;;Gianluigi Savarese;24-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11695-020-04880-y;Springer Compact;YFA_SCO;;Anna Lena Brorsson;28-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00018-020-03609-5;Springer Compact;YFA_SCO;;Igor Adameyko;28-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00345-020-03394-7;Springer Compact;YFA_SCO;;Lars Björnebo;28-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s13224-020-01363-z;Springer Compact;YFA_SCO;;Amir Sohrabi;28-juli-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00125-020-05253-x;Springer Compact;YFA_SCO;;Shuai Yuan;30-juli-20;2020;;2289;BK;EUR;;hybrid
10.3758/s13414-020-02107-x;Springer Compact;YFA_SCO;;Marie Chancel;04-aug-20;2020;;2289;BK;EUR;;hybrid
10.14283/jfa.2020.45;Springer Compact;YFA_SCO;;Gerd Faxén Irving;07-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00277-020-04208-x;Springer Compact;YFA_SCO;;Björn Wahlin;10-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s40620-020-00831-z;Springer Compact;YFA_SCO;;Carla Avesani;10-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s12022-020-09645-y;Springer Compact;YFA_SCO;;C. Juhlin;11-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00198-020-05597-5;Springer Compact;YFA_SCO;;Per Wändell;13-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s40620-020-00840-y;Springer Compact;YFA_SCO;;Carla Avesani;19-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00268-020-05749-y;Springer Compact;YFA_SCO;;Annie Sjöholm;21-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00068-020-01476-0;Springer Compact;YFA_SCO;;Mattias Günther;25-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00423-020-01977-x;Springer Compact;YFA_SCO;;Gabriel Sandblom;26-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00431-020-03795-1;Springer Compact;YFA_SCO;;Olof Hertting;27-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00404-020-05764-3;Springer Compact;YFA_SCO;;Edward Morcos;27-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s42977-020-00043-3;Springer Compact;YFA_SCO;;Simon Elsässer;28-aug-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00127-020-01951-4;Springer Compact;YFA_SCO;;Heidi Taipale;02-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10549-020-05911-z;Springer Compact;YFA_SCO;;Axel Frisell;02-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10608-020-10151-y;Springer Compact;YFA_SCO;;Martin Kraepelien;02-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00415-020-10210-0;Springer Compact;YFA_SCO;;Anders Svenningsson;04-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s40336-020-00386-w;Springer Compact;YFA_SCO;;Vera Kerstens;04-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00109-020-01979-8;Springer Compact;YFA_SCO;;Helder André;10-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00787-020-01645-x;Springer Compact;YFA_SCO;;Maral Jolstedt;14-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00259-020-05035-y;Springer Compact;YFA_SCO;;Laetitia Lemoine;14-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10096-020-04035-y;Springer Compact;YFA_SCO;;Andreas Berge;15-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00268-020-05794-7;Springer Compact;YFA_SCO;;Nobhojit Roy;17-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00228-020-03006-8;Springer Compact;YFA_SCO;;Buster Mannheimer;21-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10067-020-05420-w;Springer Compact;YFA_SCO;;Katerina Chatzidionysiou;21-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00330-020-07315-5;Springer Compact;YFA_SCO;;Gustav Burström;21-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s12022-020-09651-0;Springer Compact;YFA_SCO;;C. Juhlin;28-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00268-020-05805-7;Springer Compact;YFA_SCO;;Nobhojit Roy;29-sep-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00228-020-03015-7;Springer Compact;YFA_SCO;;Johan Holm;01-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00192-020-04558-0;Springer Compact;YFA_SCO;;Igor Govorov;05-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s41811-020-00089-0;Springer Compact;YFA_SCO;;Kristoffer Månsson;06-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s41811-020-00090-7;Springer Compact;YFA_SCO;;Philip Lindner;06-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s40261-020-00977-5;Springer Compact;YFA_SCO;;Viktor Wintzell;08-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00464-020-08087-1;Springer Compact;YFA_SCO;;Fredrik Klevebro;12-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11239-020-02312-3;Springer Compact;YFA_SCO;;Anna Ågren;12-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00167-020-06334-5;Springer Compact;YFA_SCO;;Riccardo Cristiani;14-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s40368-020-00575-1;Springer Compact;YFA_SCO;;Alina Wikström;19-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10803-020-04765-0;Springer Compact;YFA_SCO;;Lynnea Myers;20-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00392-020-01765-z;Springer Compact;YFA_SCO;;Gesa von Olshausen;20-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00787-020-01670-w;Springer Compact;YFA_SCO;;Gita Rajan;22-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00125-020-05324-z;Springer Compact;YFA_SCO;;Weili Xu;23-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10964-020-01340-9;Springer Compact;YFA_SCO;;Arjan van der Star;26-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s40520-020-01747-1;Springer Compact;YFA_SCO;;Stina Ek;26-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11657-020-00754-z;Springer Compact;YFA_SCO;;Christina Kaijser Alin;27-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00787-020-01677-3;Springer Compact;YFA_SCO;;Daniel Rautio;27-okt-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00404-020-05879-7;Springer Compact;YFA_SCO;;Juan Du;06-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00127-020-01991-w;Springer Compact;YFA_SCO;;Maria Skott;12-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11695-020-05128-5;Springer Compact;YFA_SCO;;Liisa Tolvanen;13-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11306-020-01749-0;Springer Compact;YFA_SCO;;Roland Nilsson;13-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s40279-020-01389-3;Springer Compact;YFA_SCO;;Tommy Lundberg;16-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10578-020-01098-y;Springer Compact;YFA_SCO;;Per Andrén;16-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10654-020-00701-9;Springer Compact;YFA_SCO;;Anders Ahlbom;17-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10875-020-00928-x;Springer Compact;YFA_SCO;;Hassan Abolhassani;19-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00439-020-02242-3;Springer Compact;YFA_SCO;;Jesper Eisfeldt;19-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s12011-020-02501-4;Springer Compact;YFA_SCO;;Elin Roos;20-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00423-020-02037-0;Springer Compact;YFA_SCO;;Anders Holmén;20-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10827-020-00772-3;Springer Compact;YFA_SCO;;Gerald Cooray;23-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10198-020-01249-x;Springer Compact;YFA_SCO;;Frida Schain;26-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s12022-020-09656-9;Springer Compact;YFA_SCO;;C. Juhlin;27-nov-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11764-020-00974-9;Springer Compact;YFA_SCO;;Anna Schandl;03-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00198-020-05776-4;Springer Compact;YFA_SCO;;Per Wändell;08-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11192-020-03820-y;Springer Compact;YFA_SCO;;Emmanuel Aboagye;08-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s13365-020-00932-2;Springer Compact;YFA_SCO;;Martin Paucar;08-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10910-020-01198-z;Springer Compact;YFA_SCO;;Dzevad Belkic;10-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11017-020-09537-6;Springer Compact;YFA_SCO;;Gert  Helgesson;11-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s10910-020-01199-y;Springer Compact;YFA_SCO;;Dzevad Belkic;14-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s13311-020-00987-3;Springer Compact;YFA_SCO;;Erik Sundström;17-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11356-020-12134-8;Springer Compact;YFA_SCO;;Olena Gruzieva;18-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00787-020-01706-1;Springer Compact;YFA_SCO;;Lisa Thorell;23-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s11239-020-02372-5;Springer Compact;YFA_SCO;;Per Wändell;23-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00439-020-02249-w;Springer Compact;YFA_SCO;;Felix Grassmann;28-dec-20;2020;;2289;BK;EUR;;hybrid
10.1007/s00127-020-02022-4;Springer Compact;YFA_SCO;;Magnus Helgesson;30-dec-20;2020;;2289;BK;EUR;;hybrid
10.1038/s42003-020-0757-z;Springer Nature Fully Open;YFA_SOA;;Jan Johansson;01-jan-20;2020;;2570;BK;EUR;;gold
10.1038/s41598-020-57983-y;Springer Nature Fully Open;YFA_SOA;;Moustapha Hassan;01-jan-20;2020;;1490;BK;EUR;;gold
10.1186/s13058-019-1242-9;Springer Nature Fully Open;YFA_SOA;;Niyaz Yoosuf;01-jan-20;2020;;2680;BK;EUR;;gold
10.1038/s41598-020-57915-w;Springer Nature Fully Open;YFA_SOA;;Rosaleena Mohanty;08-jan-20;2020;;1870;BK;EUR;;gold
10.1186/s13053-020-0133-5;Springer Nature Fully Open;YFA_SOA;;Meis Omran;09-jan-20;2020;;1990;BK;EUR;;gold
10.1186/s12910-020-0447-x;Springer Nature Fully Open;YFA_SOA;;Margareta af Sandeberg;09-jan-20;2020;;1180;BK;EUR;;gold
10.1186/s12891-020-3045-7;Springer Nature Fully Open;YFA_SOA;;Maria Wilcke;09-jan-20;2020;;1990;BK;EUR;;gold
10.1186/s12893-020-0679-1;Springer Nature Fully Open;YFA_SOA;;Andrianos Tsekrekos;09-jan-20;2020;;1990;BK;EUR;;gold
10.1038/s41598-020-58051-1;Springer Nature Fully Open;YFA_SOA;;Sylvain Peuget;09-jan-20;2020;;1570;BK;EUR;;gold
10.1038/s41598-020-57599-2;Springer Nature Fully Open;YFA_SOA;;Daniel Nyqvist;09-jan-20;2020;;1490;BK;EUR;;gold
10.1038/s41598-020-58078-4;Springer Nature Fully Open;YFA_SOA;;Heidi Taipale;10-jan-20;2020;;1570;BK;EUR;;gold
10.1038/s41419-020-2266-x;Springer Nature Fully Open;YFA_SOA;;Bertrand Joseph;15-jan-20;2020;;3170;BK;EUR;;gold
10.1186/s42234-020-0038-7;Springer Nature Fully Open;YFA_SOA;;April Caravaca;15-jan-20;2020;;1790;BK;EUR;;gold
10.1038/s41467-020-14520-9;Springer Nature Fully Open;YFA_SOA;;Johan Lundstrom;15-jan-20;2020;;4380;BK;EUR;;gold
10.1186/s12875-020-1087-4;Springer Nature Fully Open;YFA_SOA;;Rita Fernholm;15-jan-20;2020;;1745;BK;EUR;;gold
10.1038/s41525-020-0119-2;Springer Nature Fully Open;YFA_SOA;;Volker Lauschke;17-jan-20;2020;;1240;BK;EUR;;gold
10.1186/s13075-020-2104-7;Springer Nature Fully Open;YFA_SOA;;Rikard Holmdahl;17-jan-20;2020;;2170;BK;EUR;;gold
10.1186/s12889-020-8234-7;Springer Nature Fully Open;YFA_SOA;;Annika Julihn;17-jan-20;2020;;1990;BK;EUR;;gold
10.1038/s41398-020-0737-6;Springer Nature Fully Open;YFA_SOA;;Sarah Bergen;20-jan-20;2020;;3060;BK;EUR;;gold
10.1038/s41598-020-58768-z;Springer Nature Fully Open;YFA_SOA;;Johan Sandberg;21-jan-20;2020;;1570;BK;EUR;;gold
10.1186/s12888-020-2450-7;Springer Nature Fully Open;YFA_SOA;;Kristina Aspvall;22-jan-20;2020;;1870;BK;EUR;;gold
10.1038/s41598-020-59071-7;Springer Nature Fully Open;YFA_SOA;;Peter Bergman;24-jan-20;2020;;1570;BK;EUR;;gold
10.1038/s41746-020-0228-4;Springer Nature Fully Open;YFA_SOA;;Charlotte Gentili;27-jan-20;2020;;2290;BK;EUR;;gold
10.1186/s13098-020-0520-0;Springer Nature Fully Open;YFA_SOA;;Jakob Wikstrom;27-jan-20;2020;;1810;BK;EUR;;gold
10.1038/s41598-020-59267-x;Springer Nature Fully Open;YFA_SOA;;Tommy Lundberg;27-jan-20;2020;;1570;BK;EUR;;gold
10.1186/s12916-020-1498-z;Springer Nature Fully Open;YFA_SOA;;Louise Lindberg;29-jan-20;2020;;2570;BK;EUR;;gold
10.1186/s13073-020-0716-9;Springer Nature Fully Open;YFA_SOA;;Erik Melen;31-jan-20;2020;;3060;BK;EUR;;gold
